m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,mean,hour,day,week,12_hour,day_time,4_day_period
0.0,0.0,0.0,69.0,2.0,0.0,0.0,69.0,0.0,4.0,10.0,0.0,96.0,19.23076923076923,43,1,0,3,1,1
0.0,0.0,3.0,99.0,4.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,46.0,15.461538461538462,43,1,0,3,1,1
0.0,0.0,0.0,80.0,20.0,0.0,0.0,74.0,0.0,0.0,0.0,23.0,63.0,20.0,43,1,0,3,1,1
0.0,0.0,4.0,6.0,9.0,0.0,0.0,67.0,0.0,0.0,39.0,1.0,73.0,15.307692307692308,43,1,0,3,1,1
0.0,0.0,0.0,0.0,5.0,0.0,0.0,71.0,0.0,0.0,15.0,0.0,88.0,13.76923076923077,43,1,0,3,1,1
0.0,0.0,0.0,38.0,1.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,131.0,15.846153846153847,43,1,0,3,1,1
0.0,0.0,0.0,80.0,15.0,0.0,0.0,52.0,0.0,0.0,51.0,0.0,75.0,21.0,44,1,0,3,1,1
0.0,0.0,0.0,43.0,0.0,0.0,0.0,64.0,0.0,0.0,28.0,0.0,85.0,16.923076923076923,44,1,0,3,1,1
0.0,0.0,0.0,21.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,45.0,10.615384615384615,44,1,0,3,1,1
0.0,0.0,0.0,14.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,8.0,21.0,7.615384615384615,44,1,0,3,1,1
0.0,0.0,0.0,29.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,75.0,10.461538461538462,44,1,0,3,1,1
0.0,0.0,5.0,13.0,0.0,0.0,0.0,99.0,0.0,5.0,0.0,14.0,73.0,16.076923076923077,44,1,0,3,1,1
0.0,0.0,17.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,12.0,89.0,13.153846153846153,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,54.0,6.230769230769231,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,26.0,9.615384615384615,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,80.0,11.0,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,4.0,0.0,0.0,117.0,14.846153846153847,44,1,0,3,1,1
0.0,0.0,0.0,3.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,23.0,75.0,14.384615384615385,44,1,0,3,1,1
0.0,3.0,0.0,0.0,0.0,1.0,42.0,43.0,0.0,2.0,0.0,3.0,82.0,13.538461538461538,44,1,0,3,1,1
0.0,0.0,0.0,24.0,0.0,11.0,6.0,89.0,0.0,0.0,0.0,6.0,52.0,14.461538461538462,44,1,0,3,1,1
0.0,0.0,0.0,1.0,0.0,5.0,77.0,51.0,0.0,0.0,0.0,0.0,69.0,15.615384615384615,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,6.0,57.0,12.0,0.0,0.0,0.0,3.0,96.0,13.384615384615385,44,1,0,3,1,1
15.0,0.0,0.0,0.0,0.0,0.0,16.0,34.0,0.0,37.0,0.0,0.0,48.0,11.538461538461538,44,1,0,3,1,1
2.0,0.0,0.0,0.0,0.0,27.0,8.0,58.0,0.0,0.0,2.0,0.0,74.0,13.153846153846153,44,1,0,3,1,1
0.0,0.0,0.0,0.0,6.0,0.0,0.0,95.0,9.0,0.0,22.0,4.0,132.0,20.615384615384617,44,1,0,3,1,1
1.0,51.0,0.0,1.0,0.0,0.0,16.0,32.0,0.0,0.0,0.0,3.0,83.0,14.384615384615385,44,1,0,3,1,1
0.0,20.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,74.0,11.461538461538462,44,1,0,3,1,1
0.0,30.0,3.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,79.0,14.307692307692308,44,1,0,3,1,1
0.0,16.0,0.0,0.0,0.0,0.0,41.0,76.0,0.0,0.0,9.0,0.0,54.0,15.076923076923077,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,0.0,47.0,76.0,0.0,7.0,0.0,0.0,77.0,15.923076923076923,44,1,0,3,1,1
0.0,0.0,8.0,0.0,0.0,0.0,0.0,66.0,0.0,6.0,0.0,0.0,85.0,12.692307692307692,44,1,0,3,1,1
6.0,21.0,28.0,3.0,0.0,0.0,17.0,30.0,0.0,0.0,4.0,15.0,62.0,14.307692307692308,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,0.0,89.0,7.0,0.0,0.0,0.0,3.0,64.0,12.538461538461538,44,1,0,3,1,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,28.0,0.0,0.0,30.0,35.0,11.692307692307692,44,1,0,3,1,1
0.0,0.0,0.0,0.0,9.0,0.0,3.0,81.0,25.0,8.0,0.0,25.0,56.0,15.923076923076923,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,12.0,0.0,91.0,9.692307692307692,44,1,0,3,1,1
0.0,0.0,0.0,0.0,4.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,18.0,5.0,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,0.0,54.0,92.0,0.0,0.0,0.0,32.0,48.0,17.384615384615383,44,1,0,3,1,1
0.0,1.0,0.0,0.0,0.0,0.0,69.0,50.0,0.0,0.0,0.0,15.0,82.0,16.692307692307693,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,15.0,83.0,47.0,0.0,0.0,0.0,30.0,81.0,19.692307692307693,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,15.0,77.0,79.0,0.0,0.0,0.0,22.0,89.0,21.692307692307693,44,1,0,3,1,1
7.0,0.0,0.0,0.0,6.0,37.0,60.0,55.0,0.0,0.0,37.0,41.0,85.0,25.23076923076923,44,1,0,3,1,1
0.0,25.0,0.0,0.0,2.0,12.0,91.0,61.0,0.0,0.0,0.0,0.0,87.0,21.384615384615383,44,1,0,3,1,1
0.0,17.0,0.0,0.0,0.0,13.0,24.0,76.0,0.0,0.0,0.0,0.0,118.0,19.076923076923077,44,1,0,3,1,1
12.0,0.0,0.0,0.0,13.0,17.0,2.0,73.0,0.0,0.0,11.0,4.0,67.0,15.307692307692308,44,1,0,3,1,1
0.0,0.0,0.0,0.0,5.0,5.0,0.0,27.0,0.0,0.0,24.0,6.0,79.0,11.23076923076923,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,41.0,97.0,30.0,0.0,0.0,19.0,32.0,67.0,22.0,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,6.0,74.0,33.0,0.0,0.0,63.0,27.0,97.0,23.076923076923077,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,8.0,74.0,70.0,0.0,0.0,11.0,65.0,70.0,22.923076923076923,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,9.0,16.0,50.0,0.0,0.0,8.0,13.0,63.0,12.23076923076923,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,63.0,77.0,38.0,0.0,0.0,33.0,40.0,35.0,22.0,44,1,0,3,1,1
0.0,0.0,0.0,0.0,0.0,0.0,68.0,38.0,0.0,3.0,69.0,60.0,70.0,23.692307692307693,44,1,0,3,1,1
0.0,0.0,17.0,0.0,2.0,11.0,65.0,67.0,0.0,0.0,44.0,93.0,88.0,29.76923076923077,44,1,0,3,1,1
0.0,0.0,0.0,0.0,28.0,106.0,8.0,73.0,0.0,0.0,21.0,71.0,37.0,26.46153846153846,44,1,0,3,1,1
0.0,0.0,0.0,15.0,0.0,30.0,2.0,90.0,0.0,0.0,129.0,67.0,3.0,25.846153846153847,44,1,0,3,1,1
0.0,0.0,0.0,0.0,10.0,3.0,11.0,57.0,0.0,0.0,119.0,94.0,112.0,31.23076923076923,44,1,0,3,1,1
0.0,0.0,0.0,0.0,11.0,2.0,13.0,50.0,0.0,0.0,50.0,89.0,94.0,23.76923076923077,44,1,0,3,1,1
0.0,0.0,0.0,0.0,7.0,9.0,11.0,30.0,0.0,0.0,82.0,76.0,58.0,21.0,44,1,0,3,1,1
0.0,0.0,7.0,0.0,62.0,0.0,39.0,39.0,0.0,0.0,49.0,46.0,35.0,21.307692307692307,44,1,0,3,1,1
0.0,0.0,0.0,0.0,99.0,25.0,0.0,66.0,0.0,0.0,80.0,3.0,29.0,23.23076923076923,44,1,0,3,1,1
0.0,0.0,0.0,0.0,70.0,42.0,0.0,91.0,0.0,0.0,92.0,83.0,56.0,33.38461538461539,44,1,0,3,1,1
0.0,0.0,9.0,0.0,31.0,95.0,3.0,48.0,0.0,0.0,43.0,93.0,62.0,29.53846153846154,44,1,0,3,1,1
0.0,0.0,4.0,0.0,102.0,74.0,0.0,59.0,0.0,0.0,30.0,0.0,115.0,29.53846153846154,44,1,0,3,1,1
0.0,0.0,25.0,0.0,105.0,66.0,0.0,43.0,0.0,0.0,0.0,0.0,90.0,25.307692307692307,44,1,0,3,1,1
0.0,0.0,0.0,0.0,72.0,62.0,0.0,20.0,0.0,0.0,14.0,0.0,79.0,19.0,44,1,0,3,1,1
0.0,0.0,5.0,0.0,72.0,93.0,0.0,67.0,0.0,0.0,1.0,32.0,49.0,24.53846153846154,44,1,0,3,1,1
0.0,10.0,0.0,0.0,74.0,23.0,0.0,42.0,5.0,0.0,0.0,2.0,64.0,16.923076923076923,45,1,0,3,1,1
0.0,0.0,0.0,0.0,114.0,35.0,0.0,46.0,33.0,0.0,0.0,24.0,62.0,24.153846153846153,45,1,0,3,1,1
0.0,0.0,5.0,0.0,94.0,0.0,0.0,59.0,0.0,0.0,41.0,5.0,48.0,19.384615384615383,45,1,0,3,1,1
0.0,0.0,30.0,4.0,108.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,68.0,21.153846153846153,45,1,0,3,1,1
0.0,0.0,36.0,0.0,58.0,0.0,0.0,70.0,36.0,0.0,0.0,2.0,73.0,21.153846153846153,45,1,0,3,1,1
14.0,0.0,13.0,0.0,59.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,23.0,13.153846153846153,45,1,0,3,1,1
8.0,7.0,70.0,0.0,71.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,58.0,21.846153846153847,45,1,0,3,1,1
0.0,20.0,78.0,0.0,43.0,0.0,0.0,70.0,5.0,0.0,0.0,0.0,64.0,21.53846153846154,45,1,0,3,1,1
0.0,3.0,60.0,4.0,49.0,0.0,0.0,23.0,39.0,0.0,4.0,0.0,71.0,19.46153846153846,45,1,0,3,1,1
19.0,0.0,54.0,0.0,79.0,0.0,0.0,13.0,23.0,11.0,8.0,0.0,60.0,20.53846153846154,45,1,0,3,1,1
13.0,0.0,54.0,20.0,53.0,0.0,0.0,81.0,28.0,44.0,14.0,4.0,76.0,29.76923076923077,45,1,0,3,1,1
22.0,0.0,64.0,11.0,77.0,0.0,0.0,51.0,27.0,3.0,4.0,0.0,63.0,24.76923076923077,45,1,0,3,1,1
32.0,0.0,25.0,11.0,72.0,0.0,0.0,78.0,40.0,0.0,0.0,23.0,32.0,24.076923076923077,45,1,0,3,1,1
4.0,0.0,68.0,9.0,104.0,0.0,0.0,16.0,37.0,0.0,0.0,0.0,5.0,18.692307692307693,45,1,0,3,1,1
63.0,0.0,67.0,1.0,103.0,0.0,0.0,56.0,34.0,15.0,0.0,50.0,53.0,34.0,45,1,0,3,1,1
70.0,0.0,26.0,0.0,57.0,0.0,0.0,74.0,70.0,0.0,0.0,28.0,78.0,31.0,45,1,0,3,1,1
9.0,0.0,9.0,0.0,70.0,0.0,3.0,77.0,87.0,18.0,0.0,0.0,70.0,26.384615384615383,45,1,0,3,1,1
0.0,1.0,28.0,2.0,67.0,0.0,6.0,40.0,4.0,82.0,0.0,0.0,102.0,25.53846153846154,45,1,0,3,1,1
0.0,1.0,22.0,0.0,65.0,0.0,4.0,29.0,41.0,5.0,0.0,0.0,35.0,15.538461538461538,45,1,0,3,1,1
0.0,5.0,66.0,0.0,57.0,0.0,18.0,65.0,70.0,41.0,0.0,0.0,51.0,28.692307692307693,45,1,0,3,1,1
31.0,18.0,61.0,0.0,75.0,0.0,0.0,59.0,60.0,2.0,0.0,0.0,88.0,30.307692307692307,45,1,0,3,1,1
64.0,0.0,46.0,0.0,99.0,0.0,0.0,43.0,42.0,55.0,0.0,0.0,61.0,31.53846153846154,45,1,0,3,1,1
93.0,0.0,28.0,6.0,72.0,0.0,0.0,51.0,35.0,130.0,0.0,0.0,48.0,35.61538461538461,45,1,0,3,1,1
18.0,2.0,54.0,0.0,43.0,0.0,0.0,51.0,0.0,128.0,0.0,0.0,22.0,24.46153846153846,45,1,0,3,1,1
0.0,4.0,59.0,0.0,82.0,0.0,0.0,32.0,13.0,93.0,0.0,0.0,81.0,28.0,45,1,0,3,1,1
0.0,20.0,2.0,0.0,92.0,0.0,0.0,75.0,86.0,82.0,0.0,0.0,126.0,37.15384615384615,45,1,0,3,1,1
68.0,8.0,0.0,0.0,85.0,0.0,0.0,65.0,35.0,40.0,0.0,0.0,78.0,29.153846153846153,45,1,0,3,1,1
82.0,0.0,0.0,0.0,72.0,0.0,0.0,46.0,33.0,34.0,0.0,0.0,8.0,21.153846153846153,45,1,0,3,1,1
32.0,24.0,115.0,0.0,43.0,0.0,0.0,18.0,33.0,0.0,0.0,0.0,49.0,24.153846153846153,45,1,0,3,1,1
30.0,18.0,10.0,28.0,47.0,0.0,0.0,6.0,49.0,0.0,0.0,0.0,103.0,22.384615384615383,45,1,0,3,1,1
0.0,41.0,21.0,37.0,79.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,112.0,25.384615384615383,45,1,0,3,1,1
0.0,0.0,13.0,23.0,33.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,131.0,16.692307692307693,45,1,0,3,1,1
0.0,0.0,11.0,57.0,36.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,50.0,13.846153846153847,45,1,0,3,1,1
24.0,32.0,18.0,1.0,101.0,0.0,0.0,69.0,0.0,12.0,0.0,0.0,89.0,26.615384615384617,45,1,0,3,1,1
0.0,65.0,0.0,17.0,112.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,57.0,23.076923076923077,45,1,0,3,1,1
7.0,56.0,0.0,21.0,34.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,76.0,21.384615384615383,45,1,0,3,1,1
4.0,40.0,0.0,0.0,99.0,0.0,0.0,53.0,0.0,3.0,4.0,0.0,72.0,21.153846153846153,45,1,0,3,1,1
0.0,30.0,0.0,19.0,85.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,102.0,20.23076923076923,45,1,0,3,1,1
0.0,80.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,16.0,45,1,0,3,1,1
0.0,18.0,0.0,30.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,15.0,45,1,0,3,1,1
0.0,64.0,0.0,52.0,46.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,51.0,16.76923076923077,45,1,0,3,1,1
0.0,71.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.307692307692307,45,1,0,3,1,1
0.0,51.0,0.0,39.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,22.692307692307693,45,1,0,3,1,1
0.0,66.0,0.0,95.0,54.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,87.0,24.692307692307693,45,1,0,3,1,1
0.0,39.0,4.0,106.0,66.0,0.0,0.0,57.0,8.0,0.0,0.0,0.0,100.0,29.23076923076923,45,1,0,3,1,1
0.0,70.0,0.0,60.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,26.692307692307693,45,1,0,3,1,1
0.0,11.0,0.0,42.0,50.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,108.0,17.0,45,1,0,3,1,1
0.0,74.0,1.0,22.0,59.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,126.0,23.846153846153847,45,1,0,3,1,1
0.0,67.0,0.0,2.0,42.0,20.0,0.0,6.0,3.0,14.0,0.0,0.0,74.0,17.53846153846154,45,1,0,3,1,1
0.0,100.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,20.923076923076923,45,1,0,3,1,1
0.0,87.0,0.0,0.0,38.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,59.0,14.76923076923077,45,1,0,3,1,1
0.0,95.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,82.0,18.46153846153846,45,1,0,3,1,1
0.0,114.0,0.0,23.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,116.0,22.153846153846153,45,1,0,3,1,1
0.0,118.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,12.846153846153847,45,1,0,3,1,1
0.0,98.0,0.0,0.0,30.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,86.0,18.153846153846153,45,1,0,3,1,1
0.0,104.0,0.0,0.0,17.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,113.0,19.153846153846153,45,1,0,3,1,1
0.0,105.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,13.692307692307692,45,1,0,3,1,1
0.0,136.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.384615384615385,45,1,0,3,1,1
0.0,123.0,0.0,0.0,56.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,18.692307692307693,45,1,0,3,1,1
0.0,132.0,0.0,22.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,22.076923076923077,45,1,0,3,1,1
0.0,126.0,0.0,36.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,21.923076923076923,46,1,0,3,1,1
0.0,131.0,0.0,8.0,34.0,43.0,2.0,0.0,0.0,0.0,26.0,0.0,73.0,24.384615384615383,46,1,0,3,1,1
0.0,144.6491649,0.0,10.0,17.0,3.0,0.0,0.0,0.0,1.0,19.0,3.0,89.0,22.049935761538457,46,1,0,3,1,1
0.0,73.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,68.0,11.076923076923077,46,1,0,3,1,1
0.0,144.6491649,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,14.434551146153845,46,1,0,3,1,1
0.0,83.0,0.0,0.0,11.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,93.0,14.846153846153847,46,1,0,3,1,1
0.0,48.0,12.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,12.23076923076923,46,1,0,3,1,1
0.0,7.0,2.0,26.0,2.0,2.0,0.0,0.0,0.0,7.0,19.0,0.0,68.0,10.23076923076923,46,1,0,3,1,1
0.0,69.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,10.923076923076923,46,1,0,3,1,1
0.0,104.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,62.0,15.76923076923077,46,1,0,3,1,1
0.0,116.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,80.0,19.46153846153846,46,1,0,3,1,1
0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,7.615384615384615,46,1,0,3,1,1
0.0,34.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,8.461538461538462,46,1,0,3,1,1
0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,13.0,0.0,55.0,6.538461538461538,46,1,0,3,1,1
0.0,1.0,4.0,0.0,6.0,3.0,9.0,78.0,0.0,0.0,37.0,0.0,10.0,11.384615384615385,46,1,0,3,1,1
0.0,36.0,0.0,0.0,0.0,4.0,0.0,49.0,0.0,6.0,82.0,0.0,66.0,18.692307692307693,46,1,0,3,1,1
9.0,42.0,0.0,0.0,10.0,0.0,0.0,61.0,0.0,0.0,11.0,42.0,122.0,22.846153846153847,46,1,0,3,1,1
0.0,123.0,0.0,0.0,0.0,1.0,0.0,59.0,4.0,0.0,23.0,43.0,71.0,24.923076923076923,46,1,0,3,1,1
0.0,116.0,8.0,0.0,0.0,0.0,14.0,6.0,5.0,0.0,0.0,19.0,54.0,17.076923076923077,46,1,0,3,1,1
0.0,87.0,0.0,0.0,0.0,0.0,7.0,53.0,0.0,0.0,41.0,1.0,101.0,22.307692307692307,46,1,0,3,1,1
0.0,67.0,1.0,0.0,0.0,7.0,20.0,79.0,0.0,0.0,32.0,39.0,71.0,24.307692307692307,46,1,0,3,1,1
0.0,41.0,0.0,0.0,0.0,0.0,1.0,81.0,0.0,24.0,0.0,0.0,72.0,16.846153846153847,46,1,0,3,1,1
0.0,14.0,0.0,0.0,0.0,1.0,33.0,77.0,0.0,21.0,18.0,0.0,79.0,18.692307692307693,46,1,0,3,1,1
0.0,12.0,10.0,0.0,0.0,1.0,0.0,47.0,0.0,15.0,43.0,0.0,51.0,13.76923076923077,46,1,0,3,1,1
0.0,6.0,0.0,0.0,0.0,5.0,0.0,74.0,0.0,0.0,115.0,0.0,77.0,21.307692307692307,46,1,0,3,1,1
0.0,95.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,81.0,0.0,87.0,23.615384615384617,46,1,0,3,1,1
2.0,88.0,9.0,2.0,0.0,8.0,16.0,32.0,0.0,0.0,85.0,0.0,64.0,23.53846153846154,46,1,0,3,1,1
11.0,30.0,0.0,5.0,0.0,0.0,61.0,56.0,0.0,5.0,54.0,0.0,76.0,22.923076923076923,46,1,0,3,1,1
13.0,63.0,1.0,6.0,0.0,8.0,9.0,70.0,0.0,5.0,95.0,23.0,26.0,24.53846153846154,46,1,0,3,1,1
0.0,18.0,1.0,11.0,5.0,0.0,13.0,104.0,0.0,0.0,80.0,22.0,9.0,20.23076923076923,46,1,0,3,1,1
0.0,19.0,16.0,0.0,0.0,0.0,50.0,67.0,0.0,10.0,86.0,4.0,46.0,22.923076923076923,46,1,0,3,1,1
0.0,19.0,0.0,2.0,0.0,2.0,59.0,83.0,0.0,2.0,57.0,72.0,81.0,29.0,46,1,0,3,1,1
0.0,7.0,0.0,0.0,0.0,0.0,35.0,56.0,0.0,16.0,26.0,92.0,101.0,25.615384615384617,46,1,0,3,1,1
0.0,16.0,0.0,0.0,0.0,0.0,28.0,58.0,4.0,32.0,3.0,62.0,82.0,21.923076923076923,46,1,0,3,1,1
5.0,11.0,0.0,0.0,3.0,0.0,21.0,18.0,0.0,13.0,0.0,78.0,96.0,18.846153846153847,46,1,0,3,1,1
11.0,16.0,0.0,52.0,0.0,23.0,36.0,80.0,0.0,8.0,2.0,73.0,34.0,25.76923076923077,46,1,0,3,1,1
0.0,17.0,0.0,14.0,0.0,11.0,39.0,50.0,0.0,0.0,2.0,36.0,49.0,16.76923076923077,46,1,0,3,1,1
0.0,4.0,0.0,29.0,0.0,1.0,0.0,62.0,0.0,0.0,21.0,92.0,77.0,22.0,46,1,0,3,1,1
0.0,34.0,29.0,0.0,0.0,30.0,43.0,74.0,16.0,13.0,2.0,53.0,58.0,27.076923076923077,46,1,0,3,1,1
0.0,38.0,0.0,0.0,0.0,0.0,97.0,90.0,34.0,45.0,10.0,65.0,48.0,32.84615384615385,46,1,0,3,1,1
0.0,47.0,0.0,2.0,0.0,0.0,84.0,83.0,23.0,101.0,0.0,30.0,69.0,33.76923076923077,46,1,0,3,1,1
0.0,125.0,0.0,0.0,39.0,2.0,62.0,61.0,9.0,2.0,0.0,57.0,68.0,32.69230769230769,46,1,0,3,1,1
0.0,97.0,0.0,0.0,8.0,0.0,50.0,87.0,19.0,35.0,0.0,70.0,92.0,35.23076923076923,46,1,0,3,1,1
0.0,58.0,0.0,0.0,0.0,36.0,92.0,65.0,0.0,108.0,0.0,32.0,65.0,35.07692307692308,46,1,0,3,1,1
0.0,51.0,0.0,0.0,0.0,20.0,48.0,4.0,0.0,90.0,0.0,49.0,21.0,21.76923076923077,46,1,0,3,1,1
0.0,36.0,0.0,19.0,0.0,6.0,85.0,35.0,0.0,111.0,0.0,43.0,0.0,25.76923076923077,46,1,0,3,1,1
0.0,64.0,0.0,45.0,0.0,0.0,22.0,28.0,10.0,71.0,0.0,82.0,84.0,31.23076923076923,46,1,0,3,1,1
0.0,14.0,0.0,30.0,0.0,2.0,1.0,9.0,0.0,13.0,0.0,67.0,45.0,13.923076923076923,46,1,0,3,1,1
0.0,20.0,0.0,45.0,0.0,84.0,10.0,21.0,0.0,34.0,0.0,30.0,84.0,25.23076923076923,46,1,0,3,1,1
1.0,67.0,1.0,0.0,0.0,17.0,26.0,20.0,0.0,24.0,0.0,12.0,52.0,16.923076923076923,46,1,0,3,1,1
36.0,78.0,8.0,47.0,0.0,66.0,0.0,50.0,7.0,49.0,0.0,68.0,87.0,38.15384615384615,46,1,0,3,1,1
25.0,31.0,3.0,33.0,0.0,0.0,37.0,27.0,6.0,19.0,0.0,24.0,48.0,19.46153846153846,46,1,0,3,1,1
43.0,32.0,12.0,113.0,0.0,0.0,82.0,86.0,0.0,0.0,0.0,1.0,25.0,30.307692307692307,46,1,0,3,1,1
61.0,0.0,37.0,0.0,0.0,0.0,45.0,85.0,17.0,0.0,0.0,38.0,28.0,23.923076923076923,46,1,0,3,1,1
26.0,0.0,20.0,0.0,12.0,0.0,37.0,28.0,14.0,28.0,0.0,39.0,90.0,22.615384615384617,46,1,0,3,1,1
31.0,0.0,0.0,29.0,0.0,57.0,27.0,20.0,1.0,1.0,0.0,52.0,61.0,21.46153846153846,46,1,0,3,1,1
15.0,0.0,0.0,5.0,27.0,36.0,65.0,23.0,0.0,0.0,0.0,8.0,51.0,17.692307692307693,46,1,0,3,1,1
28.0,0.0,0.0,17.0,17.0,52.0,106.0,51.0,0.0,0.0,0.0,49.0,71.0,30.076923076923077,46,1,0,3,1,1
37.0,0.0,32.0,93.0,6.0,37.0,99.0,4.0,23.0,0.0,0.0,99.0,65.0,38.07692307692308,46,1,0,3,1,1
69.0,0.0,73.0,23.0,10.0,30.0,52.0,2.0,39.0,0.0,0.0,8.0,88.0,30.307692307692307,46,1,0,3,1,1
73.0,0.0,30.0,31.0,0.0,14.0,2.0,5.0,12.0,0.0,0.0,3.0,44.0,16.46153846153846,47,1,0,3,1,1
83.0,0.0,23.0,32.0,36.0,0.0,13.0,0.0,2.0,0.0,0.0,12.0,41.0,18.615384615384617,47,1,0,3,1,1
10.0,0.0,49.0,20.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,10.692307692307692,47,1,0,3,1,1
4.0,0.0,73.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,16.53846153846154,47,1,0,3,1,1
0.0,0.0,69.0,0.0,21.0,52.0,25.0,0.0,33.0,0.0,0.0,38.0,70.0,23.692307692307693,47,1,0,3,1,1
0.0,17.0,46.0,0.0,6.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,67.0,13.076923076923077,47,1,0,3,1,1
0.0,0.0,54.0,13.0,10.0,0.0,16.0,7.0,1.0,0.0,0.0,2.0,55.0,12.153846153846153,47,1,0,3,1,1
11.0,0.0,71.0,17.0,7.0,0.0,1.0,8.0,15.0,0.0,0.0,0.0,43.0,13.307692307692308,47,1,0,3,1,1
