f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,mean,hour,day,week,12_hour,day_time,4_day_period
0.0,0.0,3.0,33.0,0.0,0.0,0.0,17.0,16.0,4.0,0.0,16.0,1.0,6.923076923076923,301,12,1,25,1,0
9.0,0.0,23.0,37.0,0.0,0.0,0.0,26.0,34.0,0.0,0.0,0.0,0.0,9.923076923076923,301,12,1,25,1,0
0.0,0.0,30.0,24.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,2.0,10.076923076923077,301,12,1,25,1,0
0.0,10.0,10.0,12.0,0.0,0.0,34.0,60.0,0.0,14.0,7.0,17.0,21.0,14.23076923076923,301,12,1,25,1,0
0.0,0.0,49.0,52.0,0.0,0.0,2.0,51.0,0.0,8.0,15.0,27.0,0.0,15.692307692307692,301,12,1,25,1,0
0.0,0.0,39.0,26.0,0.0,0.0,0.0,27.0,11.0,10.0,0.0,0.0,0.0,8.692307692307692,301,12,1,25,1,0
0.0,3.0,21.0,37.0,0.0,0.0,1.0,31.0,23.0,0.0,0.0,0.0,0.0,8.923076923076923,301,12,1,25,1,0
0.0,6.0,8.0,29.0,0.0,0.0,9.0,52.0,22.0,4.0,0.0,12.0,0.0,10.923076923076923,301,12,1,25,1,0
9.0,0.0,56.0,17.0,0.0,1.0,49.0,60.0,33.0,8.0,4.0,26.0,0.0,20.23076923076923,301,12,1,25,1,0
29.0,0.0,63.0,59.0,0.0,5.0,10.0,24.0,1.0,0.0,7.0,55.0,0.0,19.46153846153846,301,12,1,25,1,0
1.0,0.0,43.0,14.0,0.0,28.0,12.0,18.0,0.0,0.0,0.0,79.0,0.0,15.0,301,12,1,25,1,0
0.0,8.0,13.0,57.0,0.0,0.0,45.0,11.0,1.0,0.0,0.0,89.0,0.0,17.23076923076923,301,12,1,25,1,0
0.0,8.0,27.0,51.0,0.0,2.0,11.0,19.0,0.0,0.0,0.0,24.0,0.0,10.923076923076923,301,12,1,25,1,0
6.0,0.0,23.0,35.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0,12.23076923076923,301,12,1,25,1,0
0.0,0.0,9.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,6.615384615384615,301,12,1,25,1,0
1.0,0.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,4.0,10.923076923076923,301,12,1,25,1,0
1.0,7.0,29.0,55.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,12.461538461538462,301,12,1,25,1,0
16.0,0.0,39.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,48.0,4.0,10.076923076923077,301,12,1,25,1,0
2.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,85.0,1.0,10.846153846153847,301,12,1,25,1,0
0.0,0.0,48.0,25.0,25.0,0.0,4.0,3.0,0.0,3.0,12.0,44.0,50.0,16.46153846153846,301,12,1,25,1,0
14.0,0.0,36.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.76923076923077,301,12,1,25,1,0
0.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,50.0,40.0,10.615384615384615,301,12,1,25,1,0
5.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,44.0,52.0,10.538461538461538,302,12,1,25,1,0
0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,37.0,0.0,2.0,48.0,56.0,11.692307692307692,302,12,1,25,1,0
1.0,0.0,2.0,11.0,0.0,0.0,0.0,17.0,0.0,0.0,23.0,47.0,36.0,10.538461538461538,302,12,1,25,1,0
4.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,14.0,6.615384615384615,302,12,1,25,1,0
1.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,9.0,1.0,7.769230769230769,302,12,1,25,1,0
0.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,10.0,7.384615384615385,302,12,1,25,1,0
10.0,1.0,79.54686296,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,8.657450996923076,302,12,1,25,1,0
0.0,3.0,48.0,26.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.846153846153846,302,12,1,25,1,0
0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8461538461538463,302,12,1,25,1,0
0.0,4.0,16.0,17.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,15.0,49.0,8.76923076923077,302,12,1,25,1,0
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.0,0.0,54.0,11.692307692307692,302,12,1,25,1,0
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,74.0,0.0,29.0,13.23076923076923,302,12,1,25,1,0
0.0,0.0,19.0,0.0,15.0,0.0,0.0,0.0,0.0,43.0,80.0,0.0,26.0,14.076923076923077,302,12,1,25,1,0
0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,86.0,10.923076923076923,302,12,1,25,1,0
0.0,11.0,42.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,67.0,0.0,53.0,14.692307692307692,302,12,1,25,1,0
0.0,8.0,9.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,65.0,0.0,84.0,14.384615384615385,302,12,1,25,1,0
0.0,0.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,50.0,0.0,85.0,14.076923076923077,302,12,1,25,1,0
0.0,0.0,20.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,80.0,12.153846153846153,302,12,1,25,1,0
0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,87.0,11.23076923076923,302,12,1,25,1,0
0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,71.0,9.538461538461538,302,12,1,25,1,0
2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,44.0,8.23076923076923,302,12,1,25,1,0
0.0,0.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,16.0,8.461538461538462,302,12,1,25,1,0
22.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,4.538461538461538,302,12,1,25,1,0
38.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0,0.0,7.384615384615385,302,12,1,25,1,0
3.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,2.4615384615384617,302,12,1,25,1,0
0.0,4.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,2.1538461538461537,302,12,1,25,1,0
0.0,25.0,13.0,0.0,33.0,0.0,0.0,4.0,0.0,33.0,0.0,23.0,0.0,10.076923076923077,302,12,1,25,1,0
0.0,22.0,29.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,302,12,1,25,1,0
0.0,1.0,45.0,0.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.307692307692308,302,12,1,25,1,0
48.0,20.0,13.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,10.0,302,12,1,25,1,0
54.0,1.0,22.0,0.0,21.0,27.0,0.0,0.0,0.0,1.0,45.0,0.0,1.0,13.23076923076923,302,12,1,25,1,0
13.0,0.0,38.0,0.0,41.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.923076923076923,302,12,1,25,1,0
16.0,26.0,47.0,0.0,33.0,6.0,44.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,302,12,1,25,1,0
0.0,16.0,79.54686296,0.0,0.0,0.0,55.0,0.0,0.0,0.0,6.0,0.0,0.0,12.042066381538461,302,12,1,25,1,0
0.0,41.0,79.54686296,0.0,0.0,0.0,25.0,13.0,0.0,16.0,1.0,0.0,0.0,13.503604843076923,302,12,1,25,1,0
14.0,15.0,51.0,0.0,66.0,0.0,22.0,0.0,0.0,6.0,40.0,0.0,3.0,16.692307692307693,302,12,1,25,1,0
50.0,18.0,65.0,0.0,63.0,0.0,62.0,0.0,0.0,3.0,0.0,0.0,0.0,20.076923076923077,302,12,1,25,1,0
76.0,16.0,46.0,30.0,33.0,0.0,64.0,32.0,0.0,4.0,0.0,0.0,0.0,23.153846153846153,302,12,1,25,1,0
44.0,0.0,22.0,24.0,38.0,4.0,59.0,43.0,0.0,0.0,0.0,0.0,0.0,18.0,302,12,1,25,1,0
23.0,0.0,57.0,45.0,38.0,0.0,44.0,34.0,0.0,6.0,0.0,0.0,0.0,19.0,302,12,1,25,1,0
33.0,8.0,32.0,27.0,18.0,0.0,67.0,28.0,0.0,0.0,0.0,0.0,0.0,16.384615384615383,302,12,1,25,1,0
27.0,18.0,28.0,33.0,57.0,3.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,17.0,302,12,1,25,1,0
18.0,41.0,0.0,28.0,75.0,0.0,38.0,18.0,0.0,0.0,0.0,15.0,0.0,17.923076923076923,302,12,1,25,1,0
19.0,28.0,43.0,33.0,0.0,3.0,47.0,62.0,0.0,0.0,0.0,19.0,0.0,19.53846153846154,302,12,1,25,1,0
23.0,26.0,35.0,0.0,0.0,4.0,56.0,33.0,0.0,0.0,0.0,0.0,0.0,13.615384615384615,302,12,1,25,1,0
31.0,44.0,68.0,1.0,20.0,0.0,26.0,21.0,0.0,24.0,0.0,0.0,0.0,18.076923076923077,302,12,1,25,1,0
11.0,72.0,67.0,29.0,27.0,0.0,61.0,57.0,0.0,0.0,0.0,0.0,0.0,24.923076923076923,302,12,1,25,1,0
0.0,31.0,61.0,12.0,13.0,0.0,21.0,49.0,4.0,0.0,1.0,8.0,0.0,15.384615384615385,302,12,1,25,1,0
0.0,42.0,37.0,4.0,20.0,0.0,47.0,64.0,11.0,0.0,6.0,0.0,0.0,17.76923076923077,302,12,1,25,1,0
4.0,20.0,79.54686296,0.0,0.0,0.0,11.0,47.0,0.0,0.0,16.0,0.0,0.0,13.657450996923076,302,12,1,25,1,0
13.0,28.0,56.0,0.0,0.0,0.0,53.0,68.0,0.0,6.0,0.0,0.0,0.0,17.23076923076923,302,12,1,25,1,0
0.0,37.0,12.0,0.0,0.0,0.0,48.0,61.0,0.0,0.0,0.0,0.0,0.0,12.153846153846153,302,12,1,25,1,0
22.0,0.0,30.0,0.0,0.0,0.0,53.0,72.0,5.0,6.0,0.0,0.0,0.0,14.461538461538462,302,12,1,25,1,0
5.0,31.0,4.0,0.0,10.0,0.0,14.0,83.0,0.0,0.0,0.0,0.0,0.0,11.307692307692308,302,12,1,25,1,0
0.0,5.0,25.0,2.0,0.0,0.0,12.0,40.0,0.0,0.0,0.0,0.0,0.0,6.461538461538462,302,12,1,25,1,0
10.0,0.0,62.0,1.0,3.0,0.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,11.23076923076923,302,12,1,25,1,0
0.0,0.0,38.0,0.0,8.0,0.0,40.0,66.0,13.0,0.0,0.0,0.0,0.0,12.692307692307692,302,12,1,25,1,0
0.0,0.0,79.54686296,0.0,27.0,0.0,51.0,79.0,0.0,6.0,0.0,0.0,0.0,18.657450996923078,302,12,1,25,1,0
0.0,0.0,45.0,0.0,0.0,0.0,54.0,48.0,9.0,0.0,0.0,0.0,0.0,12.0,302,12,1,25,1,0
0.0,5.0,16.0,0.0,0.0,6.0,29.0,62.0,9.0,3.0,0.0,0.0,0.0,10.0,302,12,1,25,1,0
0.0,53.0,10.0,0.0,15.0,57.0,7.0,32.0,0.0,27.0,0.0,11.0,0.0,16.307692307692307,303,12,1,25,1,0
0.0,24.0,1.0,0.0,28.0,8.0,3.0,34.0,2.0,38.0,0.0,0.0,0.0,10.615384615384615,303,12,1,25,1,0
0.0,19.0,41.0,0.0,57.0,25.0,2.0,8.0,0.0,7.0,0.0,5.0,0.0,12.615384615384615,303,12,1,25,1,0
0.0,64.0,54.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.153846153846153,303,12,1,25,1,0
0.0,69.0,71.0,0.0,21.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,5.0,14.076923076923077,303,12,1,25,1,0
0.0,21.0,10.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,303,12,1,25,1,0
0.0,0.0,28.0,0.0,4.0,0.0,8.0,1.0,2.0,0.0,3.0,0.0,0.0,3.5384615384615383,303,12,1,25,1,0
0.0,0.0,7.0,0.0,0.0,0.0,10.0,8.0,0.0,55.0,0.0,18.0,0.0,7.538461538461538,303,12,1,25,1,0
0.0,19.0,2.0,0.0,1.0,0.0,25.0,0.0,4.0,86.0,0.0,1.0,0.0,10.615384615384615,303,12,1,25,1,0
0.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,6.230769230769231,303,12,1,25,1,0
0.0,13.0,0.0,6.0,5.0,0.0,5.0,0.0,4.0,58.0,0.0,4.0,0.0,7.3076923076923075,303,12,1,25,1,0
0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,14.0,73.0,7.0,18.0,5.0,10.923076923076923,303,12,1,25,1,0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,76.0,27.0,5.0,9.0,14.923076923076923,303,12,1,25,1,0
0.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,35.0,39.0,0.0,12.0,5.0,10.076923076923077,303,12,1,25,1,0
0.0,10.0,3.0,5.0,0.0,0.0,0.0,6.0,25.0,45.0,0.0,11.0,0.0,8.076923076923077,303,12,1,25,1,0
0.0,10.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,82.0,10.0,0.0,0.0,8.846153846153847,303,12,1,25,1,0
0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,85.0,35.0,2.0,32.0,0.0,12.461538461538462,303,12,1,25,1,0
0.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0,71.0,0.0,7.0,0.0,14.23076923076923,303,12,1,25,1,0
0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,49.0,9.0,0.0,14.0,0.0,8.538461538461538,303,12,1,25,1,0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,80.0,68.0,0.0,45.0,22.0,17.0,303,12,1,25,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,48.0,0.0,45.0,23.0,13.307692307692308,303,12,1,25,1,0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,36.0,0.0,34.0,0.0,7.230769230769231,303,12,1,25,1,0
0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,79.0,43.0,0.0,74.0,0.0,16.46153846153846,303,12,1,25,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,12.0,0.0,12.153846153846153,303,12,1,25,1,0
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,78.0,48.0,0.0,65.0,0.0,15.0,303,12,1,25,1,0
0.0,0.0,0.0,4.0,3.0,30.0,0.0,0.0,60.0,79.0,0.0,42.0,0.0,16.76923076923077,303,12,1,25,1,0
0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,105.0,75.0,0.0,61.0,0.0,20.23076923076923,303,12,1,25,1,0
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,75.0,20.0,0.0,57.0,0.0,12.0,303,12,1,25,1,0
0.0,5.0,9.0,69.0,0.0,0.0,0.0,0.0,78.0,14.0,0.0,60.0,0.0,18.076923076923077,303,12,1,25,1,0
0.0,0.0,0.0,21.0,3.0,51.0,0.0,11.0,56.0,33.0,0.0,64.0,0.0,18.384615384615383,303,12,1,25,1,0
0.0,1.0,0.0,3.0,0.0,22.0,0.0,0.0,76.0,20.0,0.0,35.0,0.0,12.076923076923077,303,12,1,25,1,0
0.0,8.0,0.0,0.0,0.0,40.0,0.0,0.0,105.0,0.0,0.0,76.0,0.0,17.615384615384617,303,12,1,25,1,0
0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,79.0,14.0,0.0,60.0,0.0,12.923076923076923,303,12,1,25,1,0
0.0,0.0,0.0,0.0,20.0,47.0,0.0,0.0,25.0,1.0,0.0,92.0,0.0,14.23076923076923,303,12,1,25,1,0
0.0,6.0,0.0,0.0,12.0,63.0,0.0,0.0,26.0,0.0,10.0,16.0,0.0,10.23076923076923,303,12,1,25,1,0
0.0,0.0,0.0,0.0,43.0,22.0,25.0,0.0,24.0,8.0,10.0,58.0,0.0,14.615384615384615,303,12,1,25,1,0
0.0,13.0,0.0,0.0,0.0,10.0,0.0,7.0,45.0,47.0,0.0,52.0,0.0,13.384615384615385,303,12,1,25,1,0
0.0,2.0,0.0,0.0,1.0,15.0,0.0,0.0,11.0,41.0,0.0,68.0,0.0,10.615384615384615,303,12,1,25,1,0
18.0,6.0,0.0,0.0,0.0,39.0,0.0,0.0,23.0,8.0,0.0,49.0,0.0,11.0,303,12,1,25,1,0
0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,27.0,46.0,0.0,13.0,0.0,7.923076923076923,303,12,1,25,1,0
0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,20.0,9.0,0.0,4.0,0.0,4.384615384615385,303,12,1,25,1,0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,45.0,23.0,0.0,0.0,0.0,5.923076923076923,303,12,1,25,1,0
0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,58.0,0.0,0.0,8.0,0.0,5.923076923076923,303,12,1,25,1,0
1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,45.0,12.0,0.0,48.0,0.0,10.153846153846153,303,12,1,25,1,0
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,45.0,0.0,0.0,1.0,9.0,4.615384615384615,303,12,1,25,1,0
6.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,39.0,12.0,0.0,0.0,0.0,6.538461538461538,303,12,1,25,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,48.0,0.0,0.0,0.0,4.769230769230769,303,12,1,25,1,0
0.0,19.0,20.0,0.0,24.0,0.0,0.0,0.0,33.0,36.0,0.0,0.0,0.0,10.153846153846153,303,12,1,25,1,0
0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,79.0,7.0,0.0,3.0,4.0,8.153846153846153,303,12,1,25,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,4.923076923076923,303,12,1,25,1,0
0.0,4.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.4615384615384617,303,12,1,25,1,0
0.0,2.0,0.0,0.0,0.0,10.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,2.6923076923076925,303,12,1,25,1,0
14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,2.6153846153846154,303,12,1,25,1,0
8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,1.7692307692307692,303,12,1,25,1,0
9.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,303,12,1,25,1,0
16.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,4.923076923076923,303,12,1,25,1,0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,32.0,0.0,0.0,7.153846153846154,303,12,1,25,1,0
0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,36.0,0.0,0.0,1.0,10.0,4.615384615384615,303,12,1,25,1,0
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,18.0,3.3076923076923075,303,12,1,25,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,1.7692307692307692,303,12,1,25,1,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.9230769230769231,304,12,1,25,1,0
10.0,0.0,0.0,0.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,6.923076923076923,304,12,1,25,1,0
8.0,0.0,7.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,4.153846153846154,304,12,1,25,1,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,21.0,2.4615384615384617,304,12,1,25,1,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.38461538461538464,304,12,1,25,1,0
0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,10.0,0.0,0.0,0.0,0.0,4.615384615384615,304,12,1,25,1,0
3.0,32.0,0.0,10.0,0.0,0.0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,6.076923076923077,304,12,1,25,1,0
1.0,0.0,0.0,4.0,11.0,0.0,1.0,3.0,26.0,0.0,0.0,0.0,0.0,3.5384615384615383,304,12,1,25,1,0
0.0,0.0,1.0,0.0,9.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,10.0,4.384615384615385,304,12,1,25,1,0
0.0,0.0,0.0,5.0,8.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,2.8461538461538463,304,12,1,25,1,0
0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,1.2307692307692308,304,12,1,25,1,0
0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,25.0,4.230769230769231,304,12,1,25,1,0
0.0,3.0,12.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,16.0,4.0,304,12,1,25,1,0
0.0,5.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,11.0,2.3076923076923075,304,12,1,25,1,0
0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,304,12,1,25,1,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,304,12,1,25,1,0
0.0,5.0,0.0,2.0,5.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,2.1538461538461537,304,12,1,25,1,0
4.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,304,12,1,25,1,0
1.0,0.0,0.0,3.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.769230769230769,304,12,1,25,1,0
15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,2.769230769230769,304,12,1,25,1,0
23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,2.4615384615384617,304,12,1,25,1,0
18.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,4.538461538461538,304,12,1,25,1,0
31.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,10.0,8.384615384615385,304,12,1,25,1,0
52.0,0.0,6.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,9.692307692307692,304,12,1,25,1,0
34.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,6.923076923076923,304,12,1,25,1,0
19.0,0.0,10.0,5.0,2.0,38.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,8.692307692307692,304,12,1,25,1,0
45.0,10.0,12.0,0.0,0.0,36.0,10.0,0.0,0.0,1.0,0.0,0.0,4.0,9.076923076923077,304,12,1,25,1,0
40.0,2.0,0.0,0.0,7.0,35.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.6923076923076925,304,12,1,25,1,0
70.0,0.0,0.0,0.0,22.0,18.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,10.153846153846153,304,12,1,25,1,0
32.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,5.846153846153846,304,12,1,25,1,0
39.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,44.0,0.0,8.461538461538462,304,12,1,25,1,0
53.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,5.615384615384615,304,12,1,25,1,0
42.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,7.076923076923077,304,12,1,25,1,0
4.0,1.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,4.0,304,12,1,25,1,0
25.0,0.0,11.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,304,12,1,25,1,0
41.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,4.3076923076923075,304,12,1,25,1,0
17.0,0.0,11.0,25.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.615384615384615,304,12,1,25,1,0
23.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,3.3846153846153846,304,12,1,25,1,0
62.0,0.0,0.0,9.0,0.0,3.0,0.0,7.0,0.0,33.0,12.0,0.0,4.0,10.0,304,12,1,25,1,0
45.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,2.0,2.0,0.0,0.0,2.0,6.076923076923077,304,12,1,25,1,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,0.0,0.0,3.8461538461538463,304,12,1,25,1,0
38.0,0.0,0.0,0.0,0.0,24.0,0.0,38.0,0.0,0.0,0.0,0.0,30.0,10.0,304,12,1,25,1,0
23.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,25.0,4.615384615384615,304,12,1,25,1,0
21.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,14.0,5.230769230769231,304,12,1,25,1,0
14.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,8.0,0.0,0.0,0.0,8.0,6.538461538461538,304,12,1,25,1,0
33.0,0.0,0.0,0.0,7.0,21.09654533,0.0,16.0,15.0,0.0,0.0,0.0,0.0,7.084349640769231,304,12,1,25,1,0
32.0,0.0,0.0,0.0,0.0,21.09654533,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.238195794615384,304,12,1,25,1,0
19.0,0.0,0.0,0.0,2.0,21.09654533,12.0,31.0,0.0,0.0,0.0,0.0,0.0,6.545888102307692,304,12,1,25,1,0
28.0,0.0,0.0,0.0,0.0,21.09654533,19.0,23.0,0.0,0.0,0.0,0.0,0.0,7.0074265638461535,304,12,1,25,1,0
43.0,0.0,0.0,0.0,0.0,21.09654533,0.0,33.0,0.0,0.0,0.0,0.0,0.0,7.468965025384615,304,12,1,25,1,0
51.0,0.0,0.0,0.0,0.0,21.09654533,0.0,12.0,0.0,0.0,2.0,0.0,0.0,6.622811179230769,304,12,1,25,1,0
